id,source_mesh,center_x,center_y,center_z,min_z,max_z,size_x,size_y,size_z,bbox_volume
cerchietto_095,Cerchietto.095,-0.3120143339037895,-5.41329288482666,5.82274317741394,5.784205913543701,5.86128044128418,0.2204737812280655,0.22129154205322266,0.07707452774047852,0.003760387825995777
cerchietto_044,Cerchietto.044,-0.049877604469656944,-5.7572386264801025,5.8245720863342285,5.779590129852295,5.869554042816162,0.22104324772953987,0.21914243698120117,0.08996391296386719,0.004357847984270238
cerchietto_066,Cerchietto.066,-1.2346994280815125,-6.006337642669678,5.825328826904297,5.7684245109558105,5.882233142852783,0.21229588985443115,0.22116661071777344,0.11380863189697266,0.005343629655761864
cerchietto_065,Cerchietto.065,-1.131755292415619,-5.785518169403076,5.831910133361816,5.77500581741333,5.888814449310303,0.21229588985443115,0.22116661071777344,0.11380863189697266,0.005343629655761864
cerchietto_046,Cerchietto.046,0.08130169939249754,-5.975968599319458,5.860016345977783,5.81503438949585,5.904998302459717,0.22104323841631413,0.21914243698120117,0.08996391296386719,0.00435784780066082
cerchietto_043,Cerchietto.043,-0.2884064242243767,-5.735235929489136,5.868964672088623,5.8239827156066895,5.913946628570557,0.22104324400424957,0.21914243698120117,0.08996391296386719,0.004357847910826471
cerchietto_096,Cerchietto.096,-0.5503161549568176,-5.397282600402832,5.871307134628296,5.832769870758057,5.909844398498535,0.2204737663269043,0.22129154205322266,0.07707452774047852,0.0037603875718424497
cerchietto_009,Cerchietto.009,0.36336350440979004,-6.5545737743377686,5.883451223373413,5.830245494842529,5.936656951904297,0.21471142768859863,0.22126340866088867,0.10641145706176758,0.005055372343640047
cerchietto_005,Cerchietto.005,0.2514752149581909,-6.322729825973511,5.889496088027954,5.83629035949707,5.942701816558838,0.21471142768859863,0.22126340866088867,0.10641145706176758,0.005055372343640047
cerchietto_047,Cerchietto.047,-0.17192127369344234,-5.962589979171753,5.903733253479004,5.85875129699707,5.9487152099609375,0.22104324772953987,0.21914243698120117,0.08996391296386719,0.004357847984270238
cerchietto_042,Cerchietto.042,-0.538400337100029,-5.745028257369995,5.914768695831299,5.869786739349365,5.959750652313232,0.22104325890541077,0.21914243698120117,0.08996391296386719,0.00435784820460154
cerchietto_059,Cerchietto.059,-0.8171814382076263,-5.913392543792725,5.917786359786987,5.882343292236328,5.9532294273376465,0.22110658884048462,0.22121524810791016,0.07088613510131836,0.0034671931956337617
cerchietto_058,Cerchietto.058,-0.9305337071418762,-6.142754554748535,5.931051015853882,5.895607948303223,5.966494083404541,0.2211066484451294,0.22121524810791016,0.07088613510131836,0.003467194130299797
cerchietto_048,Cerchietto.048,-0.04339729622006416,-6.177895784378052,5.935153961181641,5.890172004699707,5.980135917663574,0.22104325145483017,0.21914243698120117,0.08996391296386719,0.0043578480577140056
cerchietto_056,Cerchietto.056,-1.0470105111598969,-6.3625168800354,5.941412687301636,5.905969619750977,5.976855754852295,0.22110658884048462,0.22121524810791016,0.07088613510131836,0.0034671931956337617
cerchietto_041,Cerchietto.041,-0.4042309522628784,-5.966948747634888,5.948878765106201,5.903896808624268,5.993860721588135,0.22104322910308838,0.21914243698120117,0.08996391296386719,0.004357847617051403
cerchietto_055,Cerchietto.055,-1.1548125743865967,-6.580938816070557,5.94996190071106,5.9145188331604,5.985404968261719,0.22110652923583984,0.22121524810791016,0.07088613510131836,0.003467192260967726
cerchietto_010,Cerchietto.010,0.13634116295725107,-6.531327486038208,5.9690258502960205,5.915820121765137,6.022231578826904,0.21471144072711468,0.22126340866088867,0.10641145706176758,0.005055372650631408
cerchietto_060,Cerchietto.060,-0.681009978055954,-6.124456882476807,5.9741432666778564,5.938700199127197,6.009586334228516,0.22110658884048462,0.22121524810791016,0.07088613510131836,0.0034671931956337617
cerchietto_050,Cerchietto.050,-0.29310392588377,-6.168623685836792,5.98003625869751,5.935054302215576,6.025018215179443,0.22104324400424957,0.21914243698120117,0.08996391296386719,0.004357847910826471
cerchietto_057,Cerchietto.057,-0.7938108146190643,-6.348321914672852,5.985004663467407,5.949561595916748,6.020447731018066,0.22110658884048462,0.22121524810791016,0.07088613510131836,0.0034671931956337617
cerchietto_054,Cerchietto.054,-0.9074749648571014,-6.572703838348389,5.992974042892456,5.957530975341797,6.028417110443115,0.22110658884048462,0.22121524810791016,0.07088613510131836,0.0034671931956337617
cerchietto_049,Cerchietto.049,-0.16535492800176144,-6.389904260635376,6.011378765106201,5.966396808624268,6.056360721588135,0.22104324772953987,0.21914243698120117,0.08996391296386719,0.004357847984270238
cerchietto_051,Cerchietto.051,-0.5621824115514755,-6.31803035736084,6.023159742355347,5.9877166748046875,6.058602809906006,0.22110655903816223,0.22121524810791016,0.07088613510131836,0.003467192728300744
cerchietto_053,Cerchietto.053,-0.668641060590744,-6.566731929779053,6.040654420852661,6.005211353302002,6.07609748840332,0.22110658884048462,0.22121524810791016,0.07088613510131836,0.0034671931956337617
cerchietto_052,Cerchietto.052,-0.41954974830150604,-6.530521869659424,6.077168703079224,6.0417256355285645,6.112611770629883,0.22110655903816223,0.22121524810791016,0.07088613510131836,0.003467192728300744
